"domain","available","isPremiumName","premiumRegistrationPrice","premiumRenewalPrice","icannFee","eapFee"
"gammyclay.com","true","false","0","0","0","0.0"
"gamutclay.com","true","false","0","0","0","0.0"
"gamyclay.com","true","false","0","0","0","0.0"
"gangclay.com","true","false","0","0","0","0.0"
"gangsclay.com","true","false","0","0","0","0.0"
"ganjaclay.com","true","false","0","0","0","0.0"
"gaolclay.com","true","false","0","0","0","0.0"
"gaolsclay.com","true","false","0","0","0","0.0"
"gapclay.com","true","false","0","0","0","0.0"
"gapeclay.com","true","false","0","0","0","0.0"
"gapedclay.com","true","false","0","0","0","0.0"
"gapesclay.com","true","false","0","0","0","0.0"
"gapsclay.com","true","false","0","0","0","0.0"
"garbclay.com","true","false","0","0","0","0.0"
"gasclay.com","true","false","0","0","0","0.0"
"gasesclay.com","true","false","0","0","0","0.0"
"gashclay.com","true","false","0","0","0","0.0"
"gaspclay.com","true","false","0","0","0","0.0"
"gaspsclay.com","true","false","0","0","0","0.0"
"gassyclay.com","true","false","0","0","0","0.0"
"gateclay.com","true","false","0","0","0","0.0"
"gatedclay.com","true","false","0","0","0","0.0"
"gatesclay.com","true","false","0","0","0","0.0"
"gatorclay.com","true","false","0","0","0","0.0"
"gaudyclay.com","true","false","0","0","0","0.0"
"gaugeclay.com","true","false","0","0","0","0.0"
"gauntclay.com","true","false","0","0","0","0.0"
"gauzeclay.com","true","false","0","0","0","0.0"
"gauzyclay.com","true","false","0","0","0","0.0"
"gaveclay.com","true","false","0","0","0","0.0"
"gavelclay.com","true","false","0","0","0","0.0"
"gawdclay.com","true","false","0","0","0","0.0"
"gawkclay.com","true","false","0","0","0","0.0"
"gawksclay.com","true","false","0","0","0","0.0"
"gawkyclay.com","true","false","0","0","0","0.0"
"gawpclay.com","true","false","0","0","0","0.0"
"gawpsclay.com","true","false","0","0","0","0.0"
"gayclay.com","true","false","0","0","0","0.0"
"gayerclay.com","true","false","0","0","0","0.0"
"gaysclay.com","false","false","0","0","0","0.0"
"gazeclay.com","true","false","0","0","0","0.0"
"gazedclay.com","true","false","0","0","0","0.0"
"gazesclay.com","true","false","0","0","0","0.0"
"gearclay.com","true","false","0","0","0","0.0"
"gearsclay.com","true","false","0","0","0","0.0"
"geckoclay.com","true","false","0","0","0","0.0"
"gedclay.com","true","false","0","0","0","0.0"
"geeclay.com","true","false","0","0","0","0.0"
"geekclay.com","true","false","0","0","0","0.0"
"geeksclay.com","true","false","0","0","0","0.0"
"geekyclay.com","true","false","0","0","0","0.0"
"geeseclay.com","true","false","0","0","0","0.0"
"gelclay.com","true","false","0","0","0","0.0"
"geldclay.com","true","false","0","0","0","0.0"
"geldsclay.com","true","false","0","0","0","0.0"
"gelsclay.com","true","false","0","0","0","0.0"
"gemclay.com","false","false","0","0","0","0.0"
"gemsclay.com","true","false","0","0","0","0.0"
"genclay.com","false","false","0","0","0","0.0"
"geneclay.com","true","false","0","0","0","0.0"
"genesclay.com","true","false","0","0","0","0.0"
"genieclay.com","true","false","0","0","0","0.0"
"geniiclay.com","true","false","0","0","0","0.0"
"genreclay.com","true","false","0","0","0","0.0"
"gensclay.com","true","false","0","0","0","0.0"
"gentclay.com","true","false","0","0","0","0.0"
"gentsclay.com","true","false","0","0","0","0.0"
"genusclay.com","true","false","0","0","0","0.0"
"germclay.com","true","false","0","0","0","0.0"
"germsclay.com","true","false","0","0","0","0.0"
"getclay.com","false","false","0","0","0","0.0"
"getsclay.com","true","false","0","0","0","0.0"
"getupclay.com","true","false","0","0","0","0.0"
"ghatclay.com","true","false","0","0","0","0.0"
"ghatsclay.com","true","false","0","0","0","0.0"
"gheeclay.com","true","false","0","0","0","0.0"
"ghostclay.com","true","false","0","0","0","0.0"
"ghoulclay.com","true","false","0","0","0","0.0"
"giantclay.com","true","false","0","0","0","0.0"
"gibeclay.com","true","false","0","0","0","0.0"
"gibedclay.com","true","false","0","0","0","0.0"
"gibesclay.com","true","false","0","0","0","0.0"
"giddyclay.com","true","false","0","0","0","0.0"
"giftclay.com","true","false","0","0","0","0.0"
"gitclay.com","true","false","0","0","0","0.0"
"gitsclay.com","true","false","0","0","0","0.0"
"giveclay.com","true","false","0","0","0","0.0"
"givenclay.com","true","false","0","0","0","0.0"
"giverclay.com","true","false","0","0","0","0.0"
"givesclay.com","true","false","0","0","0","0.0"
"gizmoclay.com","true","false","0","0","0","0.0"
"glaceclay.com","true","false","0","0","0","0.0"
"gladclay.com","true","false","0","0","0","0.0"
"gladeclay.com","true","false","0","0","0","0.0"
"glamclay.com","true","false","0","0","0","0.0"
"glandclay.com","true","false","0","0","0","0.0"
"glareclay.com","true","false","0","0","0","0.0"
"glassclay.com","false","false","0","0","0","0.0"
"glazeclay.com","true","false","0","0","0","0.0"
"gleamclay.com","true","false","0","0","0","0.0"
"gleanclay.com","true","false","0","0","0","0.0"
"gleeclay.com","true","false","0","0","0","0.0"
"glenclay.com","true","false","0","0","0","0.0"
"glensclay.com","true","false","0","0","0","0.0"
"glibclay.com","true","false","0","0","0","0.0"
"glideclay.com","true","false","0","0","0","0.0"
"glintclay.com","true","false","0","0","0","0.0"
"glitzclay.com","true","false","0","0","0","0.0"
"gloatclay.com","true","false","0","0","0","0.0"
"giftsclay.com","true","false","0","0","0","0.0"
"gigclay.com","true","false","0","0","0","0.0"
"gigsclay.com","true","false","0","0","0","0.0"
"gildclay.com","true","false","0","0","0","0.0"
"gildsclay.com","true","false","0","0","0","0.0"
"gillclay.com","true","false","0","0","0","0.0"
"gillsclay.com","true","false","0","0","0","0.0"
"giltclay.com","true","false","0","0","0","0.0"
"giltsclay.com","true","false","0","0","0","0.0"
"gimmeclay.com","true","false","0","0","0","0.0"
"gimpyclay.com","true","false","0","0","0","0.0"
"ginclay.com","true","false","0","0","0","0.0"
"ginsclay.com","true","false","0","0","0","0.0"
"gipsyclay.com","true","false","0","0","0","0.0"
"girdclay.com","true","false","0","0","0","0.0"
"girdsclay.com","true","false","0","0","0","0.0"
"girlclay.com","true","false","0","0","0","0.0"
"girlsclay.com","true","false","0","0","0","0.0"
"girlyclay.com","true","false","0","0","0","0.0"
"giroclay.com","true","false","0","0","0","0.0"
"girosclay.com","true","false","0","0","0","0.0"
"girtclay.com","true","false","0","0","0","0.0"
"girthclay.com","true","false","0","0","0","0.0"
"gismoclay.com","true","false","0","0","0","0.0"
"gistclay.com","true","false","0","0","0","0.0"
"globclay.com","true","false","0","0","0","0.0"
"globeclay.com","true","false","0","0","0","0.0"
"globsclay.com","true","false","0","0","0","0.0"
"glomclay.com","true","false","0","0","0","0.0"
"glomsclay.com","true","false","0","0","0","0.0"
"gloomclay.com","true","false","0","0","0","0.0"
"gloopclay.com","true","false","0","0","0","0.0"
"glopclay.com","true","false","0","0","0","0.0"
"gloryclay.com","true","false","0","0","0","0.0"
"glossclay.com","true","false","0","0","0","0.0"
"gloveclay.com","true","false","0","0","0","0.0"
"glowclay.com","false","false","0","0","0","0.0"
"glowsclay.com","true","false","0","0","0","0.0"
"glueclay.com","true","false","0","0","0","0.0"
"gluedclay.com","true","false","0","0","0","0.0"
"gluesclay.com","true","false","0","0","0","0.0"
"glueyclay.com","true","false","0","0","0","0.0"
"glumclay.com","true","false","0","0","0","0.0"
"glutclay.com","true","false","0","0","0","0.0"
"glutsclay.com","true","false","0","0","0","0.0"
"gnashclay.com","true","false","0","0","0","0.0"
"gnatclay.com","true","false","0","0","0","0.0"
"gnatsclay.com","true","false","0","0","0","0.0"
"gnawclay.com","true","false","0","0","0","0.0"
"gnawnclay.com","true","false","0","0","0","0.0"
"gnawsclay.com","true","false","0","0","0","0.0"
"gnomeclay.com","true","false","0","0","0","0.0"
"gnpclay.com","true","false","0","0","0","0.0"
"gnuclay.com","true","false","0","0","0","0.0"
"gnusclay.com","true","false","0","0","0","0.0"
"goadclay.com","true","false","0","0","0","0.0"
"goadsclay.com","true","false","0","0","0","0.0"
"goalclay.com","true","false","0","0","0","0.0"
"goalsclay.com","true","false","0","0","0","0.0"
"goatclay.com","true","false","0","0","0","0.0"
"goatsclay.com","true","false","0","0","0","0.0"
"gobclay.com","true","false","0","0","0","0.0"
"gobsclay.com","true","false","0","0","0","0.0"
"godclay.com","false","false","0","0","0","0.0"
"godlyclay.com","true","false","0","0","0","0.0"
"godsclay.com","false","false","0","0","0","0.0"
"goerclay.com","true","false","0","0","0","0.0"
"goersclay.com","true","false","0","0","0","0.0"
"goesclay.com","true","false","0","0","0","0.0"
"goferclay.com","true","false","0","0","0","0.0"
"goggaclay.com","true","false","0","0","0","0.0"
"goingclay.com","true","false","0","0","0","0.0"
"goldclay.com","false","false","0","0","0","0.0"
"goldsclay.com","true","false","0","0","0","0.0"
"golfclay.com","true","false","0","0","0","0.0"
"gorseclay.com","true","false","0","0","0","0.0"
"goryclay.com","true","false","0","0","0","0.0"
"goshclay.com","true","false","0","0","0","0.0"
"gotclay.com","false","false","0","0","0","0.0"
"gothclay.com","true","false","0","0","0","0.0"
"gothsclay.com","true","false","0","0","0","0.0"
"gottaclay.com","true","false","0","0","0","0.0"
"gougeclay.com","true","false","0","0","0","0.0"
"gourdclay.com","true","false","0","0","0","0.0"
"goutclay.com","true","false","0","0","0","0.0"
"goutyclay.com","true","false","0","0","0","0.0"
"gownclay.com","true","false","0","0","0","0.0"
"gownsclay.com","true","false","0","0","0","0.0"
"grabclay.com","true","false","0","0","0","0.0"
"grabsclay.com","true","false","0","0","0","0.0"
"graceclay.com","true","false","0","0","0","0.0"
"gradclay.com","true","false","0","0","0","0.0"
"gradeclay.com","true","false","0","0","0","0.0"
"gradsclay.com","true","false","0","0","0","0.0"
"graftclay.com","true","false","0","0","0","0.0"
"grailclay.com","true","false","0","0","0","0.0"
"grainclay.com","true","false","0","0","0","0.0"
"gramclay.com","true","false","0","0","0","0.0"
"gramsclay.com","true","false","0","0","0","0.0"
"granclay.com","true","false","0","0","0","0.0"
"gollyclay.com","true","false","0","0","0","0.0"
"gonadclay.com","true","false","0","0","0","0.0"
"goneclay.com","true","false","0","0","0","0.0"
"gonerclay.com","true","false","0","0","0","0.0"
"gongclay.com","true","false","0","0","0","0.0"
"gongsclay.com","true","false","0","0","0","0.0"
"gonnaclay.com","true","false","0","0","0","0.0"
"gooclay.com","true","false","0","0","0","0.0"
"goodclay.com","false","false","0","0","0","0.0"
"goodsclay.com","true","false","0","0","0","0.0"
"goodyclay.com","true","false","0","0","0","0.0"
"gooeyclay.com","true","false","0","0","0","0.0"
"goofclay.com","true","false","0","0","0","0.0"
"goofsclay.com","true","false","0","0","0","0.0"
"goofyclay.com","true","false","0","0","0","0.0"
"gookclay.com","true","false","0","0","0","0.0"
"goonclay.com","true","false","0","0","0","0.0"
"goonsclay.com","true","false","0","0","0","0.0"
"goopclay.com","true","false","0","0","0","0.0"
"gooseclay.com","true","false","0","0","0","0.0"
"gopclay.com","true","false","0","0","0","0.0"
"goreclay.com","true","false","0","0","0","0.0"
"goredclay.com","false","false","0","0","0","0.0"
"goresclay.com","true","false","0","0","0","0.0"
"gorgeclay.com","true","false","0","0","0","0.0"
"grimclay.com","true","false","0","0","0","0.0"
"grimeclay.com","true","false","0","0","0","0.0"
"grimyclay.com","true","false","0","0","0","0.0"
"grinclay.com","true","false","0","0","0","0.0"
"grindclay.com","true","false","0","0","0","0.0"
"grinsclay.com","true","false","0","0","0","0.0"
"gripclay.com","true","false","0","0","0","0.0"
"gripeclay.com","true","false","0","0","0","0.0"
"gripsclay.com","true","false","0","0","0","0.0"
"gristclay.com","true","false","0","0","0","0.0"
"gritclay.com","false","false","0","0","0","0.0"
"gritsclay.com","true","false","0","0","0","0.0"
"groanclay.com","true","false","0","0","0","0.0"
"grogclay.com","true","false","0","0","0","0.0"
"groinclay.com","true","false","0","0","0","0.0"
"groomclay.com","true","false","0","0","0","0.0"
"grossclay.com","true","false","0","0","0","0.0"
"groupclay.com","true","false","0","0","0","0.0"
"groutclay.com","true","false","0","0","0","0.0"
"groveclay.com","true","false","0","0","0","0.0"
"growclay.com","true","false","0","0","0","0.0"
"growlclay.com","true","false","0","0","0","0.0"
"grownclay.com","true","false","0","0","0","0.0"
"growsclay.com","true","false","0","0","0","0.0"
"grubclay.com","true","false","0","0","0","0.0"
"grandclay.com","true","false","0","0","0","0.0"
"gransclay.com","true","false","0","0","0","0.0"
"grantclay.com","false","false","0","0","0","0.0"
"grapeclay.com","true","false","0","0","0","0.0"
"graphclay.com","true","false","0","0","0","0.0"
"graspclay.com","true","false","0","0","0","0.0"
"grassclay.com","true","false","0","0","0","0.0"
"grateclay.com","true","false","0","0","0","0.0"
"graveclay.com","true","false","0","0","0","0.0"
"gravyclay.com","true","false","0","0","0","0.0"
"grayclay.com","false","false","0","0","0","0.0"
"graysclay.com","true","false","0","0","0","0.0"
"grazeclay.com","true","false","0","0","0","0.0"
"greatclay.com","false","false","0","0","0","0.0"
"grebeclay.com","true","false","0","0","0","0.0"
"greekclay.com","false","false","0","0","0","0.0"
"greenclay.com","false","false","0","0","0","0.0"
"greetclay.com","true","false","0","0","0","0.0"
"grewclay.com","true","false","0","0","0","0.0"
"greyclay.com","false","false","0","0","0","0.0"
"greysclay.com","true","false","0","0","0","0.0"
"gridclay.com","true","false","0","0","0","0.0"
"gridsclay.com","true","false","0","0","0","0.0"
"griefclay.com","true","false","0","0","0","0.0"
"grillclay.com","true","false","0","0","0","0.0"
"gumboclay.com","true","false","0","0","0","0.0"
"gummyclay.com","true","false","0","0","0","0.0"
"gumsclay.com","true","false","0","0","0","0.0"
"gunclay.com","true","false","0","0","0","0.0"
"gungeclay.com","true","false","0","0","0","0.0"
"gunkclay.com","true","false","0","0","0","0.0"
"gunkyclay.com","true","false","0","0","0","0.0"
"gunsclay.com","true","false","0","0","0","0.0"
"guppyclay.com","true","false","0","0","0","0.0"
"guruclay.com","true","false","0","0","0","0.0"
"gurusclay.com","true","false","0","0","0","0.0"
"gushclay.com","true","false","0","0","0","0.0"
"gushyclay.com","true","false","0","0","0","0.0"
"gussyclay.com","true","false","0","0","0","0.0"
"gustclay.com","true","false","0","0","0","0.0"
"gustoclay.com","true","false","0","0","0","0.0"
"gustsclay.com","true","false","0","0","0","0.0"
"gustyclay.com","true","false","0","0","0","0.0"
"gutclay.com","true","false","0","0","0","0.0"
"gutsclay.com","true","false","0","0","0","0.0"
"gutsyclay.com","true","false","0","0","0","0.0"
"guvclay.com","true","false","0","0","0","0.0"
"guyclay.com","true","false","0","0","0","0.0"
"guysclay.com","true","false","0","0","0","0.0"
"gymclay.com","false","false","0","0","0","0.0"
"grubsclay.com","true","false","0","0","0","0.0"
"gruelclay.com","true","false","0","0","0","0.0"
"gruffclay.com","true","false","0","0","0","0.0"
"grumpclay.com","true","false","0","0","0","0.0"
"gruntclay.com","true","false","0","0","0","0.0"
"guanoclay.com","true","false","0","0","0","0.0"
"guardclay.com","true","false","0","0","0","0.0"
"guavaclay.com","true","false","0","0","0","0.0"
"guessclay.com","true","false","0","0","0","0.0"
"guestclay.com","true","false","0","0","0","0.0"
"guffclay.com","true","false","0","0","0","0.0"
"guideclay.com","true","false","0","0","0","0.0"
"guildclay.com","true","false","0","0","0","0.0"
"guileclay.com","true","false","0","0","0","0.0"
"guiseclay.com","true","false","0","0","0","0.0"
"gulagclay.com","true","false","0","0","0","0.0"
"gulchclay.com","true","false","0","0","0","0.0"
"gulfclay.com","false","false","0","0","0","0.0"
"gulfsclay.com","true","false","0","0","0","0.0"
"gullclay.com","true","false","0","0","0","0.0"
"gullsclay.com","true","false","0","0","0","0.0"
"gullyclay.com","true","false","0","0","0","0.0"
"gulpclay.com","true","false","0","0","0","0.0"
